position,temperature,humidity,moisture,time,createdAt,updatedAt,__v
Malabe,28.9,92,0,2025-04-22 18:09:02.958,2025-04-22 18:09:02.958,2025-04-22 18:09:02.958,0
Malabe,28.9,92,0,2025-04-22 18:14:06.804,2025-04-22 18:14:06.804,2025-04-22 18:14:06.804,0
Malabe,28.9,92,0,2025-04-22 18:19:10.396,2025-04-22 18:19:10.396,2025-04-22 18:19:10.396,0
Malabe,28.9,92,0,2025-04-22 18:24:13.925,2025-04-22 18:24:13.926,2025-04-22 18:24:13.926,0
Malabe,28.9,92,0,2025-04-22 18:29:17.349,2025-04-22 18:29:17.349,2025-04-22 18:29:17.349,0
Malabe,28.9,92,0,2025-04-22 18:34:24.476,2025-04-22 18:34:24.480,2025-04-22 18:34:24.480,0
Malabe,28.9,92,0,2025-04-22 18:39:28.795,2025-04-22 18:39:28.796,2025-04-22 18:39:28.796,0
Malabe,28.9,92,0,2025-04-22 18:44:32.178,2025-04-22 18:44:32.179,2025-04-22 18:44:32.179,0
Malabe,28.9,92,0,2025-04-22 18:49:35.693,2025-04-22 18:49:35.694,2025-04-22 18:49:35.694,0
Malabe,28.9,92,0,2025-04-22 18:54:39.312,2025-04-22 18:54:39.312,2025-04-22 18:54:39.312,0
Malabe,28.9,92,0,2025-04-22 18:59:42.769,2025-04-22 18:59:42.770,2025-04-22 18:59:42.770,0
Malabe,28.9,92,0,2025-04-22 19:04:46.123,2025-04-22 19:04:46.123,2025-04-22 19:04:46.123,0
Malabe,28.9,92,0,2025-04-22 19:09:49.541,2025-04-22 19:09:49.541,2025-04-22 19:09:49.541,0
Malabe,28.9,92,0,2025-04-22 19:14:52.969,2025-04-22 19:14:52.969,2025-04-22 19:14:52.969,0
Malabe,28.9,92,0,2025-04-22 19:19:56.568,2025-04-22 19:19:56.568,2025-04-22 19:19:56.568,0
Malabe,28.9,92,0,2025-04-22 19:24:59.976,2025-04-22 19:24:59.985,2025-04-22 19:24:59.985,0
Malabe,28.9,93,0,2025-04-22 19:30:03.417,2025-04-22 19:30:03.418,2025-04-22 19:30:03.418,0
Malabe,28.9,93,0,2025-04-22 19:35:06.812,2025-04-22 19:35:06.812,2025-04-22 19:35:06.812,0
Malabe,28.9,93,0,2025-04-22 19:40:10.215,2025-04-22 19:40:10.216,2025-04-22 19:40:10.216,0
Malabe,28.9,92,0,2025-04-22 19:45:13.624,2025-04-22 19:45:13.624,2025-04-22 19:45:13.624,0
Malabe,28.5,92,0,2025-04-22 19:50:17.032,2025-04-22 19:50:17.032,2025-04-22 19:50:17.032,0
Malabe,28.9,93,0,2025-04-22 19:55:20.673,2025-04-22 19:55:20.674,2025-04-22 19:55:20.674,0
Malabe,28.9,93,0,2025-04-22 20:00:24.201,2025-04-22 20:00:24.201,2025-04-22 20:00:24.201,0
Malabe,28.9,93,0,2025-04-22 20:05:27.582,2025-04-22 20:05:27.582,2025-04-22 20:05:27.582,0
Malabe,28.9,92,0,2025-04-22 20:10:31.018,2025-04-22 20:10:31.018,2025-04-22 20:10:31.018,0
Malabe,28.9,92,0,2025-04-22 20:15:34.616,2025-04-22 20:15:34.616,2025-04-22 20:15:34.616,0
Malabe,28.9,92,0,2025-04-22 20:20:38.135,2025-04-22 20:20:38.136,2025-04-22 20:20:38.136,0
Malabe,28.9,92,0,2025-04-22 20:25:41.634,2025-04-22 20:25:41.634,2025-04-22 20:25:41.634,0
Malabe,28.9,92,0,2025-04-22 20:30:45.049,2025-04-22 20:30:45.050,2025-04-22 20:30:45.050,0
Malabe,28.9,92,0,2025-04-22 20:35:48.472,2025-04-22 20:35:48.472,2025-04-22 20:35:48.472,0
Malabe,28.9,92,0,2025-04-22 20:40:51.970,2025-04-22 20:40:51.971,2025-04-22 20:40:51.971,0
Malabe,28.9,93,0,2025-04-22 20:45:55.396,2025-04-22 20:45:55.396,2025-04-22 20:45:55.396,0
Malabe,28.9,93,0,2025-04-22 20:51:02.529,2025-04-22 20:51:02.533,2025-04-22 20:51:02.533,0
Malabe,28.9,92,0,2025-04-22 20:56:06.733,2025-04-22 20:56:06.746,2025-04-22 20:56:06.746,0
Malabe,28.9,92,0,2025-04-22 21:01:10.229,2025-04-22 21:01:10.229,2025-04-22 21:01:10.229,0
Malabe,28.9,92,0,2025-04-22 21:06:13.767,2025-04-22 21:06:13.768,2025-04-22 21:06:13.768,0
Malabe,28.9,92,0,2025-04-22 21:11:17.296,2025-04-22 21:11:17.296,2025-04-22 21:11:17.296,0
Malabe,28.9,93,0,2025-04-22 21:16:20.681,2025-04-22 21:16:20.681,2025-04-22 21:16:20.681,0
Malabe,28.9,92,0,2025-04-22 21:21:24.116,2025-04-22 21:21:24.116,2025-04-22 21:21:24.116,0
Malabe,28.9,92,0,2025-04-22 21:26:27.505,2025-04-22 21:26:27.505,2025-04-22 21:26:27.505,0
Malabe,28.9,92,0,2025-04-22 21:31:31.137,2025-04-22 21:31:31.137,2025-04-22 21:31:31.137,0
Malabe,28.9,92,0,2025-04-22 21:36:34.738,2025-04-22 21:36:34.739,2025-04-22 21:36:34.739,0
Malabe,28.9,92,0,2025-04-22 21:41:38.158,2025-04-22 21:41:38.158,2025-04-22 21:41:38.158,0
Malabe,28.9,92,0,2025-04-22 21:46:41.774,2025-04-22 21:46:41.774,2025-04-22 21:46:41.774,0
Malabe,28.9,92,0,2025-04-22 21:51:45.394,2025-04-22 21:51:45.395,2025-04-22 21:51:45.395,0
Malabe,28.9,92,0,2025-04-22 21:56:49.041,2025-04-22 21:56:49.041,2025-04-22 21:56:49.041,0
Malabe,28.5,92,0,2025-04-22 22:01:52.623,2025-04-22 22:01:52.623,2025-04-22 22:01:52.623,0
Malabe,28.5,92,0,2025-04-22 22:06:56.235,2025-04-22 22:06:56.235,2025-04-22 22:06:56.235,0
Malabe,28.5,92,0,2025-04-22 22:11:59.765,2025-04-22 22:11:59.765,2025-04-22 22:11:59.765,0
Malabe,28.5,92,0,2025-04-22 22:17:03.275,2025-04-22 22:17:03.276,2025-04-22 22:17:03.276,0
Malabe,28.5,92,0,2025-04-22 22:22:07.300,2025-04-22 22:22:07.300,2025-04-22 22:22:07.300,0
Malabe,28.5,92,0,2025-04-22 22:27:10.830,2025-04-22 22:27:10.830,2025-04-22 22:27:10.830,0
Malabe,28.5,92,0,2025-04-22 22:32:14.437,2025-04-22 22:32:14.437,2025-04-22 22:32:14.437,0
Malabe,28.5,92,0,2025-04-22 22:37:18.153,2025-04-22 22:37:18.154,2025-04-22 22:37:18.154,0
Malabe,28.5,92,0,2025-04-22 22:42:21.897,2025-04-22 22:42:21.898,2025-04-22 22:42:21.898,0
Malabe,28.5,92,0,2025-04-22 22:47:25.389,2025-04-22 22:47:25.389,2025-04-22 22:47:25.389,0
Malabe,28.5,92,0,2025-04-22 22:52:29.235,2025-04-22 22:52:29.235,2025-04-22 22:52:29.235,0
Malabe,28.5,92,0,2025-04-22 22:57:35.613,2025-04-22 22:57:35.617,2025-04-22 22:57:35.617,0
Malabe,28.5,92,0,2025-04-22 23:02:40.341,2025-04-22 23:02:40.342,2025-04-22 23:02:40.342,0
Malabe,28.5,92,0,2025-04-22 23:07:43.860,2025-04-22 23:07:43.861,2025-04-22 23:07:43.861,0
Malabe,28.5,92,0,2025-04-22 23:12:47.380,2025-04-22 23:12:47.381,2025-04-22 23:12:47.381,0
Malabe,28.5,92,0,2025-04-22 23:17:50.885,2025-04-22 23:17:50.886,2025-04-22 23:17:50.886,0
Malabe,28.5,92,0,2025-04-22 23:22:54.517,2025-04-22 23:22:54.517,2025-04-22 23:22:54.517,0
Malabe,28.5,92,0,2025-04-22 23:27:58.111,2025-04-22 23:27:58.111,2025-04-22 23:27:58.111,0
Malabe,28.5,92,0,2025-04-22 23:33:01.739,2025-04-22 23:33:01.740,2025-04-22 23:33:01.740,0
Malabe,28.5,92,0,2025-04-22 23:38:05.443,2025-04-22 23:38:05.444,2025-04-22 23:38:05.444,0
Malabe,28.5,92,0,2025-04-22 23:43:09.083,2025-04-22 23:43:09.083,2025-04-22 23:43:09.083,0
Malabe,28.5,92,0,2025-04-22 23:48:12.681,2025-04-22 23:48:12.682,2025-04-22 23:48:12.682,0
Malabe,28.5,93,0,2025-04-22 23:53:16.309,2025-04-22 23:53:16.310,2025-04-22 23:53:16.310,0
Malabe,28.5,93,0,2025-04-22 23:58:19.934,2025-04-22 23:58:19.934,2025-04-22 23:58:19.934,0
Malabe,28.5,92,0,2025-04-23 00:03:23.645,2025-04-23 00:03:23.646,2025-04-23 00:03:23.646,0
Malabe,28.5,92,0,2025-04-23 00:08:27.160,2025-04-23 00:08:27.162,2025-04-23 00:08:27.162,0
Malabe,28.5,93,0,2025-04-23 00:13:30.791,2025-04-23 00:13:30.804,2025-04-23 00:13:30.804,0
Malabe,28.5,93,0,2025-04-23 00:18:34.305,2025-04-23 00:18:34.306,2025-04-23 00:18:34.306,0
Malabe,28.5,93,0,2025-04-23 00:23:41.326,2025-04-23 00:23:41.330,2025-04-23 00:23:41.330,0
Malabe,28.5,93,0,2025-04-23 00:28:49.367,2025-04-23 00:28:49.371,2025-04-23 00:28:49.371,0
Malabe,28.5,93,0,2025-04-23 00:33:53.674,2025-04-23 00:33:53.675,2025-04-23 00:33:53.675,0
Malabe,28.5,92,0,2025-04-23 00:38:57.314,2025-04-23 00:38:57.314,2025-04-23 00:38:57.314,0
Malabe,28.5,92,0,2025-04-23 00:44:00.891,2025-04-23 00:44:00.891,2025-04-23 00:44:00.891,0
Malabe,28.5,92,0,2025-04-23 00:49:04.599,2025-04-23 00:49:04.604,2025-04-23 00:49:04.604,0
Malabe,28.5,92,0,2025-04-23 00:54:10.889,2025-04-23 00:54:10.893,2025-04-23 00:54:10.893,0
Malabe,28.5,93,0,2025-04-23 00:59:15.644,2025-04-23 00:59:15.645,2025-04-23 00:59:15.645,0
Malabe,28.5,93,0,2025-04-23 01:04:19.366,2025-04-23 01:04:19.366,2025-04-23 01:04:19.366,0
Malabe,28.5,94,0,2025-04-23 01:09:22.946,2025-04-23 01:09:22.946,2025-04-23 01:09:22.946,0
Malabe,28.5,94,0,2025-04-23 01:14:26.682,2025-04-23 01:14:26.682,2025-04-23 01:14:26.682,0
Malabe,28.5,94,0,2025-04-23 01:19:33.795,2025-04-23 01:19:33.803,2025-04-23 01:19:33.803,0
Malabe,28.5,93,0,2025-04-23 01:24:41.679,2025-04-23 01:24:41.683,2025-04-23 01:24:41.683,0
Malabe,28.0,93,0,2025-04-23 01:29:46.047,2025-04-23 01:29:46.048,2025-04-23 01:29:46.048,0
Malabe,28.0,94,0,2025-04-23 01:34:49.747,2025-04-23 01:34:49.748,2025-04-23 01:34:49.748,0
Malabe,28.0,94,0,2025-04-23 01:39:53.320,2025-04-23 01:39:53.320,2025-04-23 01:39:53.320,0
Malabe,28.0,94,0,2025-04-23 01:44:56.780,2025-04-23 01:44:56.780,2025-04-23 01:44:56.780,0
Malabe,28.0,95,0,2025-04-23 01:50:00.391,2025-04-23 01:50:00.392,2025-04-23 01:50:00.392,0
Malabe,27.6,96,0,2025-04-23 01:55:03.910,2025-04-23 01:55:03.910,2025-04-23 01:55:03.910,0
Malabe,27.6,96,0,2025-04-23 02:00:07.438,2025-04-23 02:00:07.438,2025-04-23 02:00:07.438,0
Malabe,27.6,96,0,2025-04-23 02:05:11.136,2025-04-23 02:05:11.137,2025-04-23 02:05:11.137,0
Malabe,27.1,97,0,2025-04-23 02:10:14.693,2025-04-23 02:10:14.694,2025-04-23 02:10:14.694,0
Malabe,27.6,96,0,2025-04-23 02:15:21.658,2025-04-23 02:15:21.667,2025-04-23 02:15:21.667,0
Malabe,27.1,96,0,2025-04-23 02:20:29.735,2025-04-23 02:20:29.739,2025-04-23 02:20:29.739,0
Malabe,27.1,96,0,2025-04-23 02:25:34.035,2025-04-23 02:25:34.035,2025-04-23 02:25:34.035,0
Malabe,27.1,97,0,2025-04-23 02:30:37.593,2025-04-23 02:30:37.594,2025-04-23 02:30:37.594,0
Malabe,27.1,96,0,2025-04-23 02:35:41.173,2025-04-23 02:35:41.174,2025-04-23 02:35:41.174,0
Malabe,27.1,96,0,2025-04-23 02:40:44.760,2025-04-23 02:40:44.761,2025-04-23 02:40:44.761,0
Malabe,27.1,96,0,2025-04-23 02:45:48.287,2025-04-23 02:45:48.288,2025-04-23 02:45:48.288,0
Malabe,27.1,97,0,2025-04-23 02:50:51.910,2025-04-23 02:50:51.910,2025-04-23 02:50:51.910,0
Malabe,27.1,97,0,2025-04-23 02:55:55.647,2025-04-23 02:55:55.648,2025-04-23 02:55:55.648,0
Malabe,27.1,97,0,2025-04-23 03:00:59.232,2025-04-23 03:00:59.246,2025-04-23 03:00:59.246,0
Malabe,27.1,98,0,2025-04-23 03:06:02.960,2025-04-23 03:06:02.961,2025-04-23 03:06:02.961,0
Malabe,27.1,98,0,2025-04-23 03:11:10.050,2025-04-23 03:11:10.054,2025-04-23 03:11:10.054,0
Malabe,27.1,98,0,2025-04-23 03:16:17.963,2025-04-23 03:16:17.966,2025-04-23 03:16:17.966,0
Malabe,27.6,98,0,2025-04-23 03:21:22.615,2025-04-23 03:21:22.615,2025-04-23 03:21:22.615,0
Malabe,27.6,98,0,2025-04-23 03:26:29.510,2025-04-23 03:26:29.514,2025-04-23 03:26:29.514,0
Malabe,27.6,98,0,2025-04-23 03:31:37.635,2025-04-23 03:31:37.647,2025-04-23 03:31:37.647,0
Malabe,27.7,98,0,2025-04-23 03:36:45.703,2025-04-23 03:36:45.707,2025-04-23 03:36:45.707,0
Malabe,28.0,98,0,2025-04-23 03:41:50.268,2025-04-23 03:41:50.269,2025-04-23 03:41:50.269,0
Malabe,28.0,98,0,2025-04-23 03:46:53.887,2025-04-23 03:46:53.888,2025-04-23 03:46:53.888,0
Malabe,28.0,98,0,2025-04-23 03:51:57.568,2025-04-23 03:51:57.568,2025-04-23 03:51:57.568,0
Malabe,28.0,98,0,2025-04-23 03:57:01.149,2025-04-23 03:57:01.151,2025-04-23 03:57:01.151,0
Malabe,28.0,98,0,2025-04-23 04:02:04.809,2025-04-23 04:02:04.809,2025-04-23 04:02:04.809,0
Malabe,28.1,98,0,2025-04-23 04:07:08.396,2025-04-23 04:07:08.396,2025-04-23 04:07:08.396,0
Malabe,28.5,98,0,2025-04-23 04:12:12.112,2025-04-23 04:12:12.112,2025-04-23 04:12:12.112,0
Malabe,28.5,98,0,2025-04-23 04:17:15.661,2025-04-23 04:17:15.662,2025-04-23 04:17:15.662,0
Malabe,28.5,96,0,2025-04-23 04:22:19.167,2025-04-23 04:22:19.167,2025-04-23 04:22:19.167,0
Malabe,28.5,96,0,2025-04-23 04:27:22.964,2025-04-23 04:27:22.964,2025-04-23 04:27:22.964,0
Malabe,28.5,96,0,2025-04-23 04:32:29.972,2025-04-23 04:32:29.976,2025-04-23 04:32:29.976,0
Malabe,28.5,96,0,2025-04-23 04:37:37.892,2025-04-23 04:37:37.896,2025-04-23 04:37:37.896,0
Malabe,28.5,96,0,2025-04-23 04:42:42.662,2025-04-23 04:42:42.663,2025-04-23 04:42:42.663,0
Malabe,28.5,96,0,2025-04-23 04:47:46.342,2025-04-23 04:47:46.343,2025-04-23 04:47:46.343,0
Malabe,28.5,96,0,2025-04-23 04:52:49.908,2025-04-23 04:52:49.909,2025-04-23 04:52:49.909,0
Malabe,28.5,96,0,2025-04-23 04:57:53.570,2025-04-23 04:57:53.571,2025-04-23 04:57:53.571,0
Malabe,28.5,96,0,2025-04-23 05:02:57.211,2025-04-23 05:02:57.211,2025-04-23 05:02:57.211,0
Malabe,28.5,96,0,2025-04-23 05:08:00.804,2025-04-23 05:08:00.804,2025-04-23 05:08:00.804,0
Malabe,28.5,96,0,2025-04-23 05:13:04.399,2025-04-23 05:13:04.400,2025-04-23 05:13:04.400,0
Malabe,28.5,96,0,2025-04-23 05:18:07.924,2025-04-23 05:18:07.925,2025-04-23 05:18:07.925,0
Malabe,28.5,96,0,2025-04-23 05:23:11.524,2025-04-23 05:23:11.525,2025-04-23 05:23:11.525,0
Malabe,28.5,96,0,2025-04-23 05:28:15.168,2025-04-23 05:28:15.168,2025-04-23 05:28:15.168,0
Malabe,28.5,95,0,2025-04-23 05:33:18.805,2025-04-23 05:33:18.805,2025-04-23 05:33:18.805,0
Malabe,28.5,95,0,2025-04-23 05:38:27.755,2025-04-23 05:38:27.759,2025-04-23 05:38:27.759,0
Malabe,28.5,95,0,2025-04-23 05:43:35.873,2025-04-23 05:43:35.877,2025-04-23 05:43:35.877,0
Malabe,28.5,96,0,2025-04-23 05:48:40.296,2025-04-23 05:48:40.309,2025-04-23 05:48:40.309,0
Malabe,28.5,95,0,2025-04-23 05:53:44.110,2025-04-23 05:53:44.110,2025-04-23 05:53:44.110,0
Malabe,28.5,95,0,2025-04-23 05:58:47.751,2025-04-23 05:58:47.751,2025-04-23 05:58:47.751,0
Malabe,28.5,95,0,2025-04-23 06:03:51.334,2025-04-23 06:03:51.335,2025-04-23 06:03:51.335,0
Malabe,28.5,95,0,2025-04-23 06:08:54.977,2025-04-23 06:08:54.977,2025-04-23 06:08:54.977,0
Malabe,28.9,95,0,2025-04-23 06:13:58.576,2025-04-23 06:13:58.576,2025-04-23 06:13:58.576,0
Malabe,28.9,95,0,2025-04-23 06:19:02.120,2025-04-23 06:19:02.120,2025-04-23 06:19:02.120,0
Malabe,28.9,96,0,2025-04-23 06:24:08.982,2025-04-23 06:24:08.985,2025-04-23 06:24:08.985,0
Malabe,28.9,95,0,2025-04-23 06:29:17.153,2025-04-23 06:29:17.157,2025-04-23 06:29:17.157,0
Malabe,28.9,95,0,2025-04-23 06:34:21.367,2025-04-23 06:34:21.367,2025-04-23 06:34:21.367,0
Malabe,28.9,95,0,2025-04-23 06:39:25.009,2025-04-23 06:39:25.010,2025-04-23 06:39:25.010,0
Malabe,28.9,95,0,2025-04-23 06:44:28.771,2025-04-23 06:44:28.771,2025-04-23 06:44:28.771,0
Malabe,28.9,95,0,2025-04-23 06:49:32.415,2025-04-23 06:49:32.415,2025-04-23 06:49:32.415,0
Malabe,28.9,95,0,2025-04-23 06:54:36.030,2025-04-23 06:54:36.030,2025-04-23 06:54:36.030,0
Malabe,28.9,95,0,2025-04-23 06:59:39.650,2025-04-23 06:59:39.651,2025-04-23 06:59:39.651,0
Malabe,28.9,95,0,2025-04-23 07:04:43.151,2025-04-23 07:04:43.151,2025-04-23 07:04:43.151,0
Malabe,28.9,95,0,2025-04-23 07:09:46.774,2025-04-23 07:09:46.774,2025-04-23 07:09:46.774,0
Malabe,28.9,95,0,2025-04-23 07:14:50.499,2025-04-23 07:14:50.499,2025-04-23 07:14:50.499,0
Malabe,28.9,95,0,2025-04-23 07:19:57.431,2025-04-23 07:19:57.434,2025-04-23 07:19:57.434,0
Malabe,28.9,95,0,2025-04-23 07:25:05.385,2025-04-23 07:25:05.389,2025-04-23 07:25:05.389,0
Malabe,28.9,95,0,2025-04-23 07:30:09.955,2025-04-23 07:30:09.956,2025-04-23 07:30:09.956,0
Malabe,28.9,95,0,2025-04-23 07:35:13.630,2025-04-23 07:35:13.630,2025-04-23 07:35:13.630,0
Malabe,28.9,94,0,2025-04-23 07:40:17.277,2025-04-23 07:40:17.277,2025-04-23 07:40:17.277,0
Malabe,28.9,94,0,2025-04-23 07:45:21.310,2025-04-23 07:45:21.310,2025-04-23 07:45:21.310,0
Malabe,28.9,94,0,2025-04-23 07:50:24.930,2025-04-23 07:50:24.930,2025-04-23 07:50:24.930,0
Malabe,28.9,94,0,2025-04-23 07:55:28.538,2025-04-23 07:55:28.538,2025-04-23 07:55:28.538,0
Malabe,28.9,94,0,2025-04-23 08:00:32.086,2025-04-23 08:00:32.087,2025-04-23 08:00:32.087,0
Malabe,28.9,94,0,2025-04-23 08:05:35.681,2025-04-23 08:05:35.681,2025-04-23 08:05:35.681,0
Malabe,28.9,93,0,2025-04-23 08:10:40.110,2025-04-23 08:10:40.111,2025-04-23 08:10:40.111,0
Malabe,28.9,93,0,2025-04-23 08:15:43.714,2025-04-23 08:15:43.714,2025-04-23 08:15:43.714,0
Malabe,28.9,92,0,2025-04-23 08:20:47.335,2025-04-23 08:20:47.335,2025-04-23 08:20:47.335,0
Malabe,28.9,92,0,2025-04-23 08:25:54.597,2025-04-23 08:25:54.613,2025-04-23 08:25:54.613,0
Malabe,28.9,93,0,2025-04-23 08:31:02.330,2025-04-23 08:31:02.334,2025-04-23 08:31:02.334,0
Malabe,28.9,93,0,2025-04-23 08:36:07.003,2025-04-23 08:36:07.004,2025-04-23 08:36:07.004,0
Malabe,28.9,92,0,2025-04-23 08:41:10.571,2025-04-23 08:41:10.571,2025-04-23 08:41:10.571,0
Malabe,28.9,92,0,2025-04-23 08:46:14.127,2025-04-23 08:46:14.128,2025-04-23 08:46:14.128,0
Malabe,28.9,92,0,2025-04-23 08:51:17.771,2025-04-23 08:51:17.772,2025-04-23 08:51:17.772,0
Malabe,28.9,91,0,2025-04-23 08:56:21.289,2025-04-23 08:56:21.289,2025-04-23 08:56:21.289,0
Malabe,28.9,92,0,2025-04-23 09:01:24.911,2025-04-23 09:01:24.911,2025-04-23 09:01:24.911,0
Malabe,28.9,92,0,2025-04-23 09:06:28.422,2025-04-23 09:06:28.422,2025-04-23 09:06:28.422,0
Malabe,28.9,92,0,2025-04-23 09:11:32.037,2025-04-23 09:11:32.038,2025-04-23 09:11:32.038,0
Malabe,28.9,92,0,2025-04-23 09:16:35.660,2025-04-23 09:16:35.660,2025-04-23 09:16:35.660,0
Malabe,28.9,92,0,2025-04-23 09:21:39.369,2025-04-23 09:21:39.369,2025-04-23 09:21:39.369,0
Malabe,28.9,92,0,2025-04-23 09:26:46.366,2025-04-23 09:26:46.370,2025-04-23 09:26:46.370,0
Malabe,28.9,92,0,2025-04-23 09:31:54.860,2025-04-23 09:31:54.864,2025-04-23 09:31:54.864,0
Malabe,28.9,92,0,2025-04-23 09:36:59.183,2025-04-23 09:36:59.184,2025-04-23 09:36:59.184,0
Malabe,28.9,92,0,2025-04-23 09:42:02.925,2025-04-23 09:42:02.926,2025-04-23 09:42:02.926,0
Malabe,28.9,92,0,2025-04-23 09:47:06.568,2025-04-23 09:47:06.568,2025-04-23 09:47:06.568,0
Malabe,28.9,92,0,2025-04-23 09:52:10.194,2025-04-23 09:52:10.194,2025-04-23 09:52:10.194,0
Malabe,28.9,92,0,2025-04-23 09:57:13.710,2025-04-23 09:57:13.710,2025-04-23 09:57:13.710,0
Malabe,28.9,92,0,2025-04-23 10:02:17.311,2025-04-23 10:02:17.311,2025-04-23 10:02:17.311,0
Malabe,28.9,92,0,2025-04-23 10:07:20.917,2025-04-23 10:07:20.918,2025-04-23 10:07:20.918,0
Malabe,28.9,92,0,2025-04-23 10:12:24.538,2025-04-23 10:12:24.539,2025-04-23 10:12:24.539,0
Malabe,28.9,92,0,2025-04-23 10:17:28.159,2025-04-23 10:17:28.159,2025-04-23 10:17:28.159,0
Malabe,28.9,92,0,2025-04-23 10:22:31.782,2025-04-23 10:22:31.782,2025-04-23 10:22:31.782,0
Malabe,28.9,93,0,2025-04-23 10:27:35.407,2025-04-23 10:27:35.407,2025-04-23 10:27:35.407,0
Malabe,28.9,93,0,2025-04-23 10:32:38.909,2025-04-23 10:32:38.909,2025-04-23 10:32:38.909,0
Malabe,28.9,93,0,2025-04-23 10:37:42.536,2025-04-23 10:37:42.537,2025-04-23 10:37:42.537,0
Malabe,28.9,93,0,2025-04-23 10:42:49.418,2025-04-23 10:42:49.422,2025-04-23 10:42:49.422,0
Malabe,28.9,92,0,2025-04-23 10:47:57.448,2025-04-23 10:47:57.452,2025-04-23 10:47:57.452,0
Malabe,28.9,92,0,2025-04-23 10:53:02.068,2025-04-23 10:53:02.068,2025-04-23 10:53:02.068,0
Malabe,28.9,92,0,2025-04-23 10:58:05.669,2025-04-23 10:58:05.670,2025-04-23 10:58:05.670,0
Malabe,28.9,92,0,2025-04-23 11:03:09.378,2025-04-23 11:03:09.379,2025-04-23 11:03:09.379,0
Malabe,28.9,92,0,2025-04-23 11:08:12.941,2025-04-23 11:08:12.942,2025-04-23 11:08:12.942,0
Malabe,28.9,93,0,2025-04-23 11:13:16.451,2025-04-23 11:13:16.452,2025-04-23 11:13:16.452,0
Malabe,28.9,93,0,2025-04-23 11:18:20.076,2025-04-23 11:18:20.076,2025-04-23 11:18:20.076,0
Malabe,28.9,93,0,2025-04-23 11:23:23.696,2025-04-23 11:23:23.697,2025-04-23 11:23:23.697,0
Malabe,28.7,94,0,2025-04-23 11:28:27.203,2025-04-23 11:28:27.203,2025-04-23 11:28:27.203,0
Malabe,28.7,94,0,2025-04-23 11:33:30.710,2025-04-23 11:33:30.710,2025-04-23 11:33:30.710,0
Malabe,28.9,94,0,2025-04-23 11:38:37.524,2025-04-23 11:38:37.533,2025-04-23 11:38:37.533,0
Malabe,28.5,95,0,2025-04-23 11:43:45.412,2025-04-23 11:43:45.416,2025-04-23 11:43:45.416,0
Malabe,28.5,95,0,2025-04-23 11:48:49.991,2025-04-23 11:48:49.992,2025-04-23 11:48:49.992,0
Malabe,28.5,95,0,2025-04-23 11:53:53.566,2025-04-23 11:53:53.566,2025-04-23 11:53:53.566,0
Malabe,28.5,95,0,2025-04-23 11:58:57.271,2025-04-23 11:58:57.271,2025-04-23 11:58:57.271,0
Malabe,28.5,95,0,2025-04-23 12:04:01.169,2025-04-23 12:04:01.170,2025-04-23 12:04:01.170,0
Malabe,28.5,96,0,2025-04-23 12:09:04.750,2025-04-23 12:09:04.750,2025-04-23 12:09:04.750,0
Malabe,28.5,95,0,2025-04-23 12:14:10.099,2025-04-23 12:14:10.099,2025-04-23 12:14:10.099,0
Malabe,28.5,95,0,2025-04-23 12:19:13.637,2025-04-23 12:19:13.637,2025-04-23 12:19:13.637,0
Malabe,28.5,94,0,2025-04-23 12:24:17.232,2025-04-23 12:24:17.233,2025-04-23 12:24:17.233,0
Malabe,28.5,94,0,2025-04-23 12:29:24.124,2025-04-23 12:29:24.132,2025-04-23 12:29:24.132,0
Malabe,28.5,95,0,2025-04-23 12:34:32.083,2025-04-23 12:34:32.087,2025-04-23 12:34:32.087,0
Malabe,28.2,95,0,2025-04-23 12:39:36.784,2025-04-23 12:39:36.785,2025-04-23 12:39:36.785,0
Malabe,28.0,95,0,2025-04-23 12:44:40.429,2025-04-23 12:44:40.429,2025-04-23 12:44:40.429,0
Malabe,28.0,95,0,2025-04-23 12:49:43.915,2025-04-23 12:49:43.915,2025-04-23 12:49:43.915,0
Malabe,28.0,95,0,2025-04-23 12:54:47.336,2025-04-23 12:54:47.336,2025-04-23 12:54:47.336,0
Malabe,28.0,95,0,2025-04-23 12:59:50.859,2025-04-23 12:59:50.859,2025-04-23 12:59:50.859,0
Malabe,28.0,95,0,2025-04-23 13:04:54.377,2025-04-23 13:04:54.377,2025-04-23 13:04:54.377,0
Malabe,28.5,95,0,2025-04-23 13:09:58.122,2025-04-23 13:09:58.122,2025-04-23 13:09:58.122,0
Malabe,28.4,95,0,2025-04-23 13:15:05.339,2025-04-23 13:15:05.343,2025-04-23 13:15:05.343,0
Malabe,28.0,96,0,2025-04-23 13:20:13.690,2025-04-23 13:20:13.694,2025-04-23 13:20:13.694,0
Malabe,28.5,96,0,2025-04-23 13:25:18.113,2025-04-23 13:25:18.113,2025-04-23 13:25:18.113,0
Malabe,28.5,95,0,2025-04-23 13:30:21.972,2025-04-23 13:30:21.972,2025-04-23 13:30:21.972,0
Malabe,28.0,96,0,2025-04-23 13:35:28.148,2025-04-23 13:35:28.152,2025-04-23 13:35:28.152,0
Malabe,28.0,96,0,2025-04-23 13:40:32.991,2025-04-23 13:40:32.992,2025-04-23 13:40:32.992,0
